DATE,CURRENCY_NAME,CURRENCY_CODE,TERMS,INTERNAL_SPOT_RATE,BUY_RATE,SELL_RATE,BOSS_RATE,CUTOFF_TIME
03-Apr-20,Emirati dirham,NZD,M,2.9,2.12,1.95,1.24,15:00:00
04-Apr-20,New Zealand dollar,AUD,M,2.8,2.64,3.25,1.28,15:00:00
05-Apr-20,Japanese yen,JPY,D,2.3,1.08,3.57,2.29,15:00:00
06-Apr-20,New Zealand dollar,JPY,M,1.7,1.65,1.09,2.69,15:00:00
07-Apr-20,Australian dollar,CAD,M,1.7,1.8,3.05,2.82,15:00:00
08-Apr-20,New Zealand dollar,GBP,D,1.4,2.36,2.05,2.03,15:00:00
09-Apr-20,Pound Sterling,GBP,D,2.1,1.22,2.76,1.11,15:00:00
10-Apr-20,Euro,AED,M,1.3,1.18,1.78,1.91,15:00:00
11-Apr-20,Emirati dirham,GBP,D,3,1.14,2.38,2,15:00:00
12-Apr-20,Euro,AUD,D,2.3,2.99,2.69,2.66,15:00:00
13-Apr-20,Canadian dollar,GBP,M,1,2.49,1.63,2.87,15:00:00
14-Apr-20,New Zealand dollar,CAD,M,1.7,1.06,2.19,2.12,15:00:00
15-Apr-20,Emirati dirham,CAD,M,1.5,1.17,3.47,1.14,15:00:00
16-Apr-20,Euro,NZD,M,1,2.77,2.87,2.13,15:00:00
17-Apr-20,Emirati dirham,EUR,D,2.8,2.06,3.32,1.93,15:00:00
18-Apr-20,Japanese yen,EUR,D,1.9,1.58,3.01,1.46,15:00:00
19-Apr-20,New Zealand dollar,JPY,D,2.3,1.32,2.66,2.67,15:00:00
20-Apr-20,New Zealand dollar,NZD,M,1.3,1.38,2.9,1.65,15:00:00
21-Apr-20,Japanese yen,AED,D,2,1.43,2.3,2.78,15:00:00
22-Apr-20,Pound Sterling,NZD,D,2.2,2.69,2.87,1.31,15:00:00
23-Apr-20,Canadian dollar,AUD,M,1.4,2.92,1.92,1.08,15:00:00
24-Apr-20,Japanese yen,JPY,D,1.3,2.48,1.58,1.02,15:00:00
25-Apr-20,Emirati dirham,JPY,D,1.3,1.03,2.14,2.74,15:00:00
26-Apr-20,Japanese yen,JPY,M,2.6,2.55,2.68,1.84,15:00:00
27-Apr-20,Canadian dollar,JPY,D,1.3,2.16,2.32,2.68,15:00:00
28-Apr-20,Canadian dollar,EUR,D,1.3,2.84,1.91,1.45,15:00:00
29-Apr-20,Emirati dirham,CAD,D,2.5,1.53,1.91,1.18,15:00:00
30-Apr-20,Japanese yen,JPY,M,1.4,1.42,2.05,2.31,15:00:00
01-May-20,New Zealand dollar,JPY,D,2,2.32,3.42,2.79,15:00:00
02-May-20,Pound Sterling,NZD,M,2,1.96,1.9,2.16,15:00:00
03-May-20,Pound Sterling,AUD,M,1.5,2.36,2.64,2.52,15:00:00
04-May-20,Emirati dirham,NZD,D,2.9,1.21,2.59,1.01,15:00:00
05-May-20,Canadian dollar,GBP,D,2.5,2.29,2.53,1.45,15:00:00
06-May-20,New Zealand dollar,EUR,M,2,2.5,1.41,2.55,15:00:00
07-May-20,New Zealand dollar,GBP,M,1.4,2.4,2.04,1.55,15:00:00
08-May-20,Pound Sterling,AED,M,2.1,2.5,2.61,2.65,15:00:00
09-May-20,New Zealand dollar,NZD,D,1.1,1.19,1.99,2.65,15:00:00
10-May-20,New Zealand dollar,EUR,M,1.6,2.04,2.6,1.04,15:00:00
11-May-20,Australian dollar,JPY,M,1.6,2.41,3.09,2.4,15:00:00
12-May-20,Euro,CAD,D,1.5,2.47,2.43,1.34,15:00:00
13-May-20,Australian dollar,JPY,D,1.8,1.45,2.85,1.27,15:00:00
14-May-20,New Zealand dollar,EUR,M,3,1.97,3.81,2.62,15:00:00
15-May-20,New Zealand dollar,EUR,D,1.7,1.66,2.13,1.31,15:00:00
16-May-20,New Zealand dollar,AUD,M,2.2,1.86,1.96,2.5,15:00:00
17-May-20,New Zealand dollar,JPY,D,2.1,2.35,1.6,2.39,15:00:00
18-May-20,New Zealand dollar,AUD,M,1.4,1.78,1.7,1.13,15:00:00
19-May-20,Euro,CAD,M,2.6,2.13,2.06,1.65,15:00:00
20-May-20,Emirati dirham,CAD,D,2.8,1.99,1.04,1.48,15:00:00
21-May-20,Emirati dirham,GBP,M,2.8,1.55,1.95,1.37,15:00:00
22-May-20,Japanese yen,AUD,M,2.8,1.79,3.32,2.4,15:00:00
23-May-20,Japanese yen,EUR,M,2.6,2.37,1.04,1.13,15:00:00
24-May-20,Pound Sterling,AUD,D,2.8,2.87,3.35,1.12,15:00:00
25-May-20,Pound Sterling,CAD,M,1.4,1.76,2.42,2.03,15:00:00
26-May-20,Emirati dirham,AED,D,1.8,1.41,1.04,1.84,15:00:00
27-May-20,Canadian dollar,AED,D,1.2,2.77,1.68,2.62,15:00:00
28-May-20,Australian dollar,AUD,M,2.1,1.4,2.2,2.43,15:00:00
29-May-20,New Zealand dollar,AUD,D,2.5,2.87,3.1,2.48,15:00:00
30-May-20,Euro,NZD,D,2.2,1.65,2.85,1.74,15:00:00
31-May-20,Japanese yen,NZD,M,2.3,1.88,3.38,1.14,15:00:00
01-Jun-20,Euro,EUR,M,2.7,1.28,2.85,1.63,15:00:00
02-Jun-20,Australian dollar,AUD,D,1.9,1.06,2.57,2.59,15:00:00
03-Jun-20,Australian dollar,EUR,D,1.3,2.6,3.22,1.47,15:00:00
04-Jun-20,Euro,AUD,M,1.2,1.75,3.53,1.13,15:00:00
05-Jun-20,New Zealand dollar,GBP,D,2.7,2.01,2.47,2.98,15:00:00
06-Jun-20,Euro,JPY,M,1.6,1.54,2.3,2.35,15:00:00
07-Jun-20,Japanese yen,EUR,D,2.9,2.37,3.27,1.06,15:00:00
08-Jun-20,Japanese yen,NZD,M,2.1,2.49,2.69,1.02,15:00:00
09-Jun-20,New Zealand dollar,JPY,M,3,2.57,2.76,2.81,15:00:00
10-Jun-20,Japanese yen,AUD,M,1.1,2.35,3.42,1.62,15:00:00
11-Jun-20,New Zealand dollar,AUD,M,1.4,1.83,3.97,1.35,15:00:00
12-Jun-20,Japanese yen,JPY,M,1.5,1.59,2.62,1.26,15:00:00
13-Jun-20,Euro,CAD,M,2.3,2.45,1.34,1.3,15:00:00
14-Jun-20,Pound Sterling,JPY,D,2.6,2.54,3.96,2.61,15:00:00
15-Jun-20,Euro,AUD,M,2.5,1.69,3.06,1.17,15:00:00
16-Jun-20,Canadian dollar,AED,D,2.1,2.2,2.4,1.61,15:00:00
17-Jun-20,Euro,NZD,M,2.5,2.17,2.49,2.11,15:00:00
18-Jun-20,Canadian dollar,AUD,M,2.6,2.43,3.07,2.1,15:00:00
19-Jun-20,Emirati dirham,GBP,D,1.2,2.99,1.87,2.15,15:00:00
20-Jun-20,New Zealand dollar,GBP,D,2.9,2.56,1.48,1.68,15:00:00
21-Jun-20,Japanese yen,EUR,D,2.8,1.24,3.35,1.18,15:00:00
22-Jun-20,Euro,EUR,D,1.7,2.47,3.81,1.52,15:00:00
23-Jun-20,New Zealand dollar,NZD,D,1.9,2.48,3.29,2.34,15:00:00
24-Jun-20,Australian dollar,NZD,M,1.2,2.56,1.81,1.48,15:00:00
25-Jun-20,Australian dollar,AUD,M,1.5,1.82,1.67,2.79,15:00:00
26-Jun-20,Emirati dirham,AED,M,2.7,1.49,2.87,1.33,15:00:00
27-Jun-20,Euro,CAD,M,1.5,1.29,1.5,1.57,15:00:00
28-Jun-20,Australian dollar,GBP,D,1.6,1.47,2.52,1.16,15:00:00
29-Jun-20,Canadian dollar,EUR,M,2,2.84,2.98,1.72,15:00:00
30-Jun-20,Australian dollar,JPY,D,1.6,1.09,1.12,1,15:00:00
01-Jul-20,Australian dollar,CAD,M,2.8,1.43,1.25,1.54,15:00:00
02-Jul-20,Australian dollar,EUR,D,2.3,2.06,2.12,2.98,15:00:00
03-Jul-20,Australian dollar,AUD,D,2.6,2.13,1.8,1.11,15:00:00
04-Jul-20,Euro,NZD,D,1.6,2.53,1.73,1.65,15:00:00
05-Jul-20,Emirati dirham,AUD,D,2.2,2.9,1.74,1.18,15:00:00
06-Jul-20,New Zealand dollar,AED,D,2.4,1.66,3.05,2.47,15:00:00
07-Jul-20,Emirati dirham,NZD,M,2.4,2.27,1.69,2.23,15:00:00
08-Jul-20,Japanese yen,CAD,M,1.3,2.64,2.48,2.68,15:00:00
09-Jul-20,Pound Sterling,EUR,M,2.2,1.88,3.77,1.77,15:00:00
10-Jul-20,Euro,AUD,M,1.1,2.48,3.26,2.25,15:00:00
11-Jul-20,Australian dollar,AUD,D,2.2,2.91,1.3,1.42,15:00:00
12-Jul-20,Japanese yen,AUD,D,3,1.31,1.52,1.16,15:00:00
13-Jul-20,Canadian dollar,NZD,D,2.9,2.63,2.23,1.79,15:00:00
14-Jul-20,Canadian dollar,AUD,D,1.5,1.43,3.72,2.72,15:00:00
15-Jul-20,Japanese yen,CAD,M,1.2,1.35,3.17,1.87,15:00:00
16-Jul-20,Japanese yen,CAD,D,1.9,2.32,3.31,1.86,15:00:00
17-Jul-20,Australian dollar,GBP,M,2.8,2.61,1.83,2.3,15:00:00
18-Jul-20,Pound Sterling,NZD,M,1.1,2.94,1.48,1.59,15:00:00
19-Jul-20,Pound Sterling,CAD,D,1.5,2.29,3.96,2.34,15:00:00
20-Jul-20,New Zealand dollar,GBP,D,2.8,2.61,2.13,2.41,15:00:00
21-Jul-20,Canadian dollar,NZD,M,2.2,1.27,2.55,2.71,15:00:00
22-Jul-20,Japanese yen,AED,M,1.5,1.69,3.39,1.7,15:00:00
23-Jul-20,New Zealand dollar,CAD,D,2.8,1.71,1.41,2.78,15:00:00
24-Jul-20,Australian dollar,CAD,D,1.4,1.66,2.64,1.68,15:00:00
25-Jul-20,Japanese yen,JPY,M,1.3,2.34,1.05,1.13,15:00:00
26-Jul-20,Japanese yen,AUD,M,3,2.88,3.61,1.18,15:00:00
27-Jul-20,New Zealand dollar,NZD,D,2.4,2.54,1.43,1.36,15:00:00
28-Jul-20,Euro,EUR,M,1.4,1.61,3.22,1.39,15:00:00
29-Jul-20,Australian dollar,AUD,D,1.5,2.42,3.37,1.21,15:00:00
30-Jul-20,Canadian dollar,NZD,M,2.4,1.36,1.17,1.09,15:00:00
31-Jul-20,Emirati dirham,GBP,D,1.7,1.79,2.71,2.82,15:00:00
01-Aug-20,Emirati dirham,GBP,M,2.1,1.5,3.98,2.56,15:00:00
02-Aug-20,Canadian dollar,NZD,D,3,2.86,2.64,2.7,15:00:00
03-Aug-20,Canadian dollar,EUR,M,1.2,1.92,2.66,2.75,15:00:00
04-Aug-20,New Zealand dollar,AED,M,1.9,2.37,1.58,2.84,15:00:00
05-Aug-20,New Zealand dollar,AUD,M,2,1.57,3.65,2.44,15:00:00
06-Aug-20,Pound Sterling,JPY,D,2.9,2.33,1.58,1.99,15:00:00
07-Aug-20,Euro,AUD,D,2.3,1.34,1.13,1.23,15:00:00
08-Aug-20,New Zealand dollar,AUD,D,2.7,2.91,2.75,1.81,15:00:00
09-Aug-20,Canadian dollar,GBP,D,1.7,2.76,2.72,2.89,15:00:00
10-Aug-20,New Zealand dollar,GBP,D,2.1,1.81,1.32,1.82,15:00:00
11-Aug-20,Emirati dirham,CAD,D,2.7,1.35,3.79,2.33,15:00:00
12-Aug-20,New Zealand dollar,EUR,D,1.6,1.99,2.87,1.04,15:00:00
13-Aug-20,Emirati dirham,AED,D,1.1,2.11,3.78,2.04,15:00:00
14-Aug-20,Euro,NZD,D,2,1.33,3.05,2.47,15:00:00
15-Aug-20,Japanese yen,AED,M,2.3,1.47,3.99,1.11,15:00:00
16-Aug-20,Canadian dollar,EUR,D,1.8,2.91,3.13,1.47,15:00:00
17-Aug-20,Pound Sterling,JPY,D,1.3,2.98,3.67,1.19,15:00:00
18-Aug-20,Canadian dollar,AUD,M,2.4,2.42,3.25,1.76,15:00:00
19-Aug-20,Emirati dirham,JPY,D,1,2.34,3.28,1.91,15:00:00
20-Aug-20,Australian dollar,NZD,M,1.1,1.3,3.44,2.12,15:00:00
21-Aug-20,New Zealand dollar,JPY,M,2.6,1.17,3.17,2.32,15:00:00
22-Aug-20,Japanese yen,AUD,D,2.4,2.73,3.62,2.12,15:00:00
23-Aug-20,Pound Sterling,AUD,D,1.3,2.56,2.83,2.97,15:00:00
24-Aug-20,Australian dollar,GBP,M,2.1,1.49,3.66,1.8,15:00:00
25-Aug-20,Canadian dollar,EUR,M,2.1,2.32,2.63,1.17,15:00:00
26-Aug-20,Euro,AUD,D,2.2,2.85,2.13,1.12,15:00:00
27-Aug-20,Emirati dirham,EUR,M,1.3,1.15,3.31,1.78,15:00:00
28-Aug-20,Pound Sterling,CAD,M,1.1,1.04,2.37,2.39,15:00:00
29-Aug-20,Japanese yen,GBP,D,1.9,1.5,3.34,1.42,15:00:00
30-Aug-20,Australian dollar,AUD,D,1.3,1.84,3.99,1.02,15:00:00
31-Aug-20,Euro,AED,D,2.3,2.06,3.33,2.07,15:00:00
01-Sep-20,Japanese yen,AUD,M,2.9,1.72,1.32,2.99,15:00:00
02-Sep-20,Emirati dirham,NZD,M,2.3,2.55,3.18,1.68,15:00:00
03-Sep-20,Emirati dirham,JPY,D,2.9,1.03,3.03,1.96,15:00:00
04-Sep-20,Emirati dirham,GBP,M,1.3,1.37,2.75,2.13,15:00:00
05-Sep-20,Japanese yen,JPY,D,3,1.77,1,1.65,15:00:00
06-Sep-20,Pound Sterling,GBP,M,2.7,2.32,3.58,1.62,15:00:00
07-Sep-20,Euro,CAD,M,2.1,1.55,2.12,1.68,15:00:00
08-Sep-20,Canadian dollar,GBP,M,2.2,1.75,2.6,1.55,15:00:00
09-Sep-20,New Zealand dollar,GBP,D,2.2,2.18,2.64,2.82,15:00:00
10-Sep-20,New Zealand dollar,JPY,D,2,1.45,2.04,1.11,15:00:00
11-Sep-20,Australian dollar,AED,D,1.7,2.98,3.21,1.15,15:00:00
12-Sep-20,Euro,AED,M,2.2,2.16,1.05,1.43,15:00:00
13-Sep-20,Emirati dirham,NZD,D,1.2,1.86,2.68,1.44,15:00:00
14-Sep-20,Pound Sterling,EUR,D,2.6,1.9,3.37,2.85,15:00:00
15-Sep-20,New Zealand dollar,AED,D,1,1.54,3.51,2.76,15:00:00
16-Sep-20,Emirati dirham,AUD,D,1.3,2.31,2.41,1.44,15:00:00
17-Sep-20,Euro,AUD,D,1.7,1.13,2.17,2.14,15:00:00
18-Sep-20,New Zealand dollar,EUR,D,2.1,2.82,2.65,1.08,15:00:00
19-Sep-20,New Zealand dollar,GBP,D,1,2.65,1.36,1.73,15:00:00
20-Sep-20,Australian dollar,CAD,M,1.9,2.56,2.11,2.66,15:00:00
21-Sep-20,Pound Sterling,CAD,M,2.1,1.8,3.58,1.77,15:00:00
22-Sep-20,Pound Sterling,GBP,D,1.9,1.89,1.57,1.82,15:00:00
23-Sep-20,Pound Sterling,GBP,M,1.9,2.53,1.21,1.18,15:00:00
24-Sep-20,Emirati dirham,EUR,M,3,1.71,3.72,2.28,15:00:00
25-Sep-20,Japanese yen,AED,M,2.8,1.54,1.06,1.24,15:00:00
26-Sep-20,Canadian dollar,AED,D,1.3,2.86,2.21,2.36,15:00:00
27-Sep-20,Canadian dollar,AUD,D,1.7,2.47,3.11,2.65,15:00:00
28-Sep-20,Canadian dollar,NZD,M,2.4,2.44,1.52,1.48,15:00:00
29-Sep-20,Canadian dollar,AED,M,2.3,2.6,1.93,2.99,15:00:00
30-Sep-20,New Zealand dollar,GBP,D,2.4,1.63,1.28,2.44,15:00:00
01-Oct-20,Japanese yen,AUD,D,2.1,1.11,3.4,2.48,15:00:00
02-Oct-20,New Zealand dollar,EUR,D,1.1,2.41,3.01,1.96,15:00:00
03-Oct-20,Pound Sterling,AED,D,1.8,2.73,3.79,1.46,15:00:00
04-Oct-20,Emirati dirham,AUD,D,1.9,2.93,1.9,1.61,15:00:00
05-Oct-20,New Zealand dollar,EUR,D,2.2,2.57,1.71,1.5,15:00:00
06-Oct-20,Japanese yen,AED,M,2.5,1.39,1.92,2.15,15:00:00
07-Oct-20,Emirati dirham,EUR,D,1.8,2.51,1.1,2.31,15:00:00
08-Oct-20,Japanese yen,CAD,D,1.4,1.66,3.58,1.67,15:00:00
09-Oct-20,Euro,EUR,M,1.5,2.56,3.68,2.07,15:00:00
10-Oct-20,Pound Sterling,AED,M,2,1.88,3.23,1.86,15:00:00
11-Oct-20,Japanese yen,EUR,D,1.1,1.78,2.76,2,15:00:00
12-Oct-20,Japanese yen,GBP,M,1,1.15,3.26,1.81,15:00:00
13-Oct-20,New Zealand dollar,JPY,D,2.1,2.38,1.73,2.87,15:00:00
14-Oct-20,Emirati dirham,AED,D,2.3,1.5,1.18,2.9,15:00:00
15-Oct-20,Euro,EUR,D,1.4,1.71,1.72,2.96,15:00:00
16-Oct-20,Emirati dirham,CAD,D,2.3,1.48,3.5,2.84,15:00:00
17-Oct-20,Euro,EUR,M,2.1,1.86,1.93,2.89,15:00:00
18-Oct-20,Canadian dollar,GBP,M,2.6,1.87,3.67,2.01,15:00:00
19-Oct-20,Australian dollar,CAD,D,1.8,2.62,1.68,2.43,15:00:00
20-Oct-20,Euro,EUR,D,1.1,2.37,1.04,1.65,15:00:00
21-Oct-20,Pound Sterling,CAD,M,1.7,2.88,1.57,1.93,15:00:00
22-Oct-20,Pound Sterling,JPY,D,1.5,1.76,1.55,1.68,15:00:00
23-Oct-20,Japanese yen,JPY,D,2.9,1.13,2.21,2.44,15:00:00
24-Oct-20,Euro,JPY,D,1.6,2.77,1.51,2.15,15:00:00
25-Oct-20,Pound Sterling,EUR,M,1.6,1.85,1.43,2.39,15:00:00
26-Oct-20,Japanese yen,NZD,D,2.5,2.92,1.83,1.28,15:00:00
27-Oct-20,Australian dollar,CAD,D,1.1,1.38,2.22,2.86,15:00:00
28-Oct-20,Euro,EUR,D,2.1,1.58,3.35,2.46,15:00:00
29-Oct-20,Japanese yen,GBP,D,1.7,1.86,3.4,1.59,15:00:00
30-Oct-20,Euro,AED,M,2.6,1.44,2.13,2.04,15:00:00
31-Oct-20,Australian dollar,EUR,M,1.9,2.19,1.37,2.52,15:00:00
01-Nov-20,Canadian dollar,EUR,D,2.3,2.75,1.13,2.85,15:00:00
02-Nov-20,Canadian dollar,AUD,M,1.1,1.64,3.45,1.33,15:00:00
03-Nov-20,Euro,JPY,M,1.1,1.42,3.38,1.27,15:00:00
04-Nov-20,Pound Sterling,NZD,M,2.9,2.97,1.22,2.26,15:00:00
05-Nov-20,New Zealand dollar,JPY,M,2.9,2.03,1.05,2.61,15:00:00
06-Nov-20,Japanese yen,CAD,M,2.4,2.01,3.53,1.79,15:00:00
07-Nov-20,New Zealand dollar,GBP,D,1.1,1.93,1.52,2.92,15:00:00
08-Nov-20,Pound Sterling,AED,M,1.9,2.86,2.85,1.27,15:00:00
09-Nov-20,New Zealand dollar,AUD,M,2.1,2.86,3.54,2.52,15:00:00
10-Nov-20,Canadian dollar,AUD,M,2.2,2.89,2.39,2.57,15:00:00
11-Nov-20,New Zealand dollar,CAD,D,1.9,1.31,2.13,2.45,15:00:00
12-Nov-20,Pound Sterling,GBP,M,1.7,1.95,3.84,2.89,15:00:00
13-Nov-20,Emirati dirham,NZD,M,2.2,1.04,2.66,2.37,15:00:00
14-Nov-20,Japanese yen,NZD,M,1.7,1.68,2.1,1.65,15:00:00
15-Nov-20,New Zealand dollar,JPY,D,1.8,1.05,1.32,2.23,15:00:00
16-Nov-20,Pound Sterling,GBP,D,2.6,1.53,2.84,1.62,15:00:00
17-Nov-20,Australian dollar,GBP,M,1.8,1.34,2.49,2.52,15:00:00
18-Nov-20,Emirati dirham,EUR,M,2.1,1.77,3.23,1.57,15:00:00
19-Nov-20,Pound Sterling,JPY,M,1.1,2.7,2.69,1.86,15:00:00
20-Nov-20,Emirati dirham,AED,M,1.7,1.91,2.54,1.23,15:00:00
21-Nov-20,Euro,AUD,D,2.3,2.67,3.51,2.43,15:00:00
22-Nov-20,Japanese yen,CAD,D,1.4,2.79,3.38,1.51,15:00:00
23-Nov-20,Pound Sterling,EUR,M,2.2,2.55,1.76,1.13,15:00:00
24-Nov-20,Euro,CAD,D,2.9,1.57,3.84,1.58,15:00:00
25-Nov-20,New Zealand dollar,EUR,D,2.4,1.26,3.39,2.25,15:00:00
26-Nov-20,Euro,NZD,M,2.1,2.42,1.3,2.69,15:00:00
27-Nov-20,New Zealand dollar,EUR,D,1.3,1.56,2.58,1.83,15:00:00
28-Nov-20,Euro,CAD,M,2.2,2.58,2.34,2.03,15:00:00
29-Nov-20,Australian dollar,AED,D,1.4,2.26,1.16,2.25,15:00:00
30-Nov-20,Emirati dirham,CAD,D,1.4,2.5,2.32,1.68,15:00:00
01-Dec-20,Emirati dirham,EUR,D,2.7,2.84,3.51,1.72,15:00:00
02-Dec-20,Canadian dollar,JPY,D,2.5,2.99,1.34,1.48,15:00:00
03-Dec-20,Japanese yen,JPY,M,2.3,2.54,3.11,1.73,15:00:00
04-Dec-20,Pound Sterling,GBP,M,1.6,1.38,3.14,2.69,15:00:00
05-Dec-20,Pound Sterling,NZD,M,2.7,2.81,1.97,2.11,15:00:00
06-Dec-20,Australian dollar,NZD,D,2.4,1.34,2.43,1.83,15:00:00
07-Dec-20,Euro,JPY,M,2.4,2.64,1.53,2.28,15:00:00
08-Dec-20,Pound Sterling,GBP,M,2.6,2.64,2.72,1.75,15:00:00
09-Dec-20,Euro,AUD,M,2.1,1.87,1.78,1.19,15:00:00
10-Dec-20,Emirati dirham,GBP,D,2.6,1.69,1.89,1.15,15:00:00
11-Dec-20,Japanese yen,JPY,M,1.6,1.55,3.49,1.06,15:00:00
12-Dec-20,Japanese yen,EUR,D,2.8,2.59,1.41,2.41,15:00:00
13-Dec-20,New Zealand dollar,CAD,D,1.6,1.32,3.99,2.93,15:00:00
14-Dec-20,Canadian dollar,JPY,M,2.7,2.47,2.25,1.26,15:00:00
15-Dec-20,Emirati dirham,EUR,M,1.4,1.22,1.09,1.65,15:00:00
16-Dec-20,Emirati dirham,GBP,M,1.1,1.01,2.83,1.1,15:00:00
17-Dec-20,Japanese yen,CAD,D,2.8,1.09,1.04,1.9,15:00:00
18-Dec-20,New Zealand dollar,JPY,D,1.3,2.7,2.67,2.18,15:00:00
19-Dec-20,Pound Sterling,EUR,D,2.3,2.29,2.18,2.77,15:00:00
20-Dec-20,Pound Sterling,AUD,D,1.3,1.18,3.52,2.94,15:00:00
21-Dec-20,Emirati dirham,EUR,M,2.7,2.99,3.17,2.6,15:00:00
22-Dec-20,New Zealand dollar,AUD,D,1.4,2.78,2.06,2.4,15:00:00
23-Dec-20,Japanese yen,GBP,D,2.7,2.22,1.25,1.64,15:00:00
24-Dec-20,Euro,AED,M,2.5,2.38,1.77,1.79,15:00:00
25-Dec-20,Japanese yen,CAD,D,1.4,2.92,3.35,2.31,15:00:00
26-Dec-20,Euro,EUR,M,1.3,1.38,1.02,1.56,15:00:00
27-Dec-20,Canadian dollar,JPY,D,1.7,2.32,2.17,1.39,15:00:00
28-Dec-20,Emirati dirham,AUD,D,2.4,2.22,1.31,2.38,15:00:00
29-Dec-20,New Zealand dollar,JPY,D,1.3,2.78,3.15,2.11,15:00:00
30-Dec-20,Pound Sterling,JPY,D,2.7,1.2,1.53,2.46,15:00:00
31-Dec-20,Japanese yen,CAD,D,2.4,2.51,2.86,1.1,15:00:00
01-Jan-21,Japanese yen,EUR,M,2.9,2.7,2.88,1.22,15:00:00
02-Jan-21,New Zealand dollar,JPY,M,2.8,2.49,3.13,2.19,15:00:00
03-Jan-21,New Zealand dollar,EUR,D,1.7,1.17,1.08,2.52,15:00:00
04-Jan-21,Australian dollar,GBP,M,2.1,2.48,3.84,1.22,15:00:00
05-Jan-21,Japanese yen,CAD,M,2.9,1.74,1.63,2.61,15:00:00
06-Jan-21,Emirati dirham,GBP,M,1.1,1.74,2.06,1.85,15:00:00
07-Jan-21,New Zealand dollar,AUD,D,2.4,2.93,2.17,2.19,15:00:00
08-Jan-21,Emirati dirham,JPY,D,2.4,2.63,2.71,1.22,15:00:00
09-Jan-21,Emirati dirham,AUD,M,1.1,1.8,3.85,2.36,15:00:00
10-Jan-21,New Zealand dollar,AUD,D,2,1.08,2.69,1.21,15:00:00
11-Jan-21,New Zealand dollar,AUD,D,2.8,1.43,2.26,1.54,15:00:00
12-Jan-21,Pound Sterling,AED,M,2.7,1.56,1.81,2.13,15:00:00
13-Jan-21,Japanese yen,GBP,M,2.1,2.46,3.41,2.14,15:00:00
14-Jan-21,Australian dollar,AUD,M,1.5,1.04,1.54,2.63,15:00:00
15-Jan-21,Canadian dollar,CAD,M,2.9,1.1,3.68,1.13,15:00:00
16-Jan-21,Japanese yen,CAD,D,2.6,2.49,3.95,2.29,15:00:00
17-Jan-21,Euro,GBP,M,2.9,2.1,3.92,1.66,15:00:00
18-Jan-21,New Zealand dollar,AED,D,1.1,1.84,2.81,2.27,15:00:00
19-Jan-21,Pound Sterling,JPY,D,2.1,2.6,1.91,1.32,15:00:00
20-Jan-21,New Zealand dollar,JPY,M,1.6,2.13,3.42,2.07,15:00:00
21-Jan-21,Pound Sterling,AUD,M,1.8,1.43,2.91,2.59,15:00:00
22-Jan-21,Canadian dollar,EUR,M,2.4,1.41,2.4,1.42,15:00:00
23-Jan-21,Euro,CAD,M,1.8,2.38,3.16,2.2,15:00:00
24-Jan-21,Japanese yen,AED,D,2.6,1.65,2.52,2.88,15:00:00
25-Jan-21,Pound Sterling,AED,M,1.1,1.74,3.15,1.48,15:00:00
26-Jan-21,Canadian dollar,JPY,M,1.8,1.16,3.7,2.45,15:00:00
27-Jan-21,Japanese yen,JPY,M,1.5,1.75,1.99,2.57,15:00:00
28-Jan-21,Emirati dirham,GBP,D,1.1,2.58,3.88,1.45,15:00:00
29-Jan-21,Australian dollar,AED,D,1,1.28,1.24,1.35,15:00:00
30-Jan-21,New Zealand dollar,EUR,M,2.3,2.84,3.14,2.14,15:00:00
31-Jan-21,Emirati dirham,AED,M,1.9,2.39,2.14,1.5,15:00:00
01-Feb-21,Emirati dirham,GBP,D,2.3,2.11,3.39,2.1,15:00:00
02-Feb-21,Euro,NZD,M,2.1,1.01,2.26,1.21,15:00:00
03-Feb-21,Pound Sterling,JPY,D,2.8,1.62,2.21,2.1,15:00:00
04-Feb-21,Pound Sterling,GBP,M,1.1,1.24,3.34,2.64,15:00:00
05-Feb-21,Euro,GBP,M,2.6,2.6,2.83,2.86,15:00:00
06-Feb-21,Japanese yen,JPY,D,1.5,2.65,3.16,2.44,15:00:00
07-Feb-21,Pound Sterling,EUR,M,3,1.96,3.95,1.98,15:00:00
08-Feb-21,Emirati dirham,JPY,D,2.5,1,1.01,1.59,15:00:00
09-Feb-21,Canadian dollar,JPY,D,2.3,2.55,3.85,2.37,15:00:00
10-Feb-21,Pound Sterling,EUR,M,1.3,1.81,2.09,1.44,15:00:00
11-Feb-21,Emirati dirham,AED,D,2,1.34,2.38,2.8,15:00:00
12-Feb-21,Emirati dirham,GBP,M,1.4,2.43,3.05,1.54,15:00:00
13-Feb-21,Canadian dollar,AUD,D,2,1.7,1.94,2.5,15:00:00
14-Feb-21,Emirati dirham,GBP,D,2.6,1.69,1.07,2.15,15:00:00
15-Feb-21,Canadian dollar,CAD,M,2.4,1.66,1.28,1.27,15:00:00
16-Feb-21,New Zealand dollar,NZD,M,2.8,1.45,1.74,1.21,15:00:00
17-Feb-21,Emirati dirham,NZD,D,2.6,1.82,1.69,2.93,15:00:00
18-Feb-21,Australian dollar,JPY,D,1.5,2.19,3.73,1.15,15:00:00
19-Feb-21,Japanese yen,AUD,M,1.2,1.91,1.37,1.74,15:00:00
20-Feb-21,Euro,CAD,D,1.1,2.31,2.29,2.65,15:00:00
